name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
Hotel Heritage inn,"4th floor, Akshar Plaza, opp. Bus Stand, Voda Colony, Padra, Gujarat 391440",apnabusinesscard.com,099986 56535,,4.8,hotel,,vadodara,gujarat,"4th floor, Akshar Plaza"
Best Western Alkapuri,"RC Dutt Rd, behind Alkapuri Petrol Pump, Vishwas Colony, Alkapuri, Vadodara, Gujarat 390007",bestwestern.com,095120 89222,,3.9,hotel,,vadodara,gujarat,"RC Dutt Rd, behind Alkapuri Petrol Pump"
Lav-Kush Hotel,"Near Railway Station, Central Bus Depot, Station Rd, near Natraj Cinema, Vadodara, Gujarat 390007",,096244 20508,,3.3,hotel,,vadodara,gujarat,"Near Railway Station, Central Bus Depot"
"Fortune Inn Promenade, Vadodara - Member ITC hotels' group","Near, Akota - Mujmahuda Rd, Pratham Avenue, Akota, Vadodara, Gujarat 390007",itchotels.com,0265 230 7000,,4.4,hotel,,vadodara,gujarat,"Near, Akota - Mujmahuda Rd"
Hotel Shiv Inn,"Airport Rd, near Bhidbanjan Hanuman Mandir, BSNL Colony, Harni, Vadodara, Gujarat 390022",apnabusinesscard.com,093236 19693,,4.6,hotel,,vadodara,gujarat,"Airport Rd, near Bhidbanjan Hanuman Mandir"
Hotel Shri Krishna,"Amba Deep, Akota Rd, Near Lalita Tower, Jetalpur, Vadodara, Gujarat 390007",fabhotels.com,0265 354 2274,,3.0,hotel,,vadodara,gujarat,"Amba Deep, Akota Rd"
Hotel Sapphire Regency,"Ground floor, Suraj Plaza 2, Orient Business Centre, Opp.HDFC Bank, Sarod, Sayajiganj, Vadodara, Gujarat 390007",,06355 343 015,,3.3,hotel,,vadodara,gujarat,"Ground floor, Suraj Plaza 2"
Blue lagoon,"85FQ+JWW, 24, Main Road, near Abbas Tyabji Road, Suvas Colony, Fatehgunj, Vadodara, Gujarat 390002",,0265 278 0004,,4.0,hotel,,vadodara,gujarat,"85FQ+JWW, 24"
Hotel Stellar,"Stellar Kitchen Near Mahakali Mandir and Airport Circle, VIP Rd, Vadodara, Gujarat 390022",,063588 03386,,4.1,hotel,,vadodara,gujarat,"Stellar Kitchen Near Mahakali Mandir and Airport Circle, VIP Rd"
Hotel SG AC Rooms,"1st Floor, Rain Plaza Complex, Gotri Rd, nr. Shell Petrol Pump Krishna Nursing Home, Gotri, Vadodara, Gujarat 390021",apnabusinesscard.com,093280 34706,,4.8,hotel,,vadodara,gujarat,"1st Floor, Rain Plaza Complex"
Hotel Sunsky,"5th floor, Silver Arc, GIDC Rd, opp. Kateria Automobiles, Jayram Nagar, Makarpura, Vadodara, Gujarat 390014",apnabusinesscard.com,097279 29791,,4.9,hotel,,vadodara,gujarat,"5th floor, Silver Arc"
