name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
Cafe Cuppuccino,"First Floor 1 - 2, Indraprastha Business House, Near, Vijay Cross Rd, Navrangpura, Ahmedabad, Gujarat 380009",cuppuccinocafe.in,090999 22095,,4.0,cafe,,ahmedabad,gujarat,"First Floor 1 - 2, Indraprastha Business House"
Wagh Bakri Tea Lounge,"Capstone Building, Ground Floor Old Sharda Mandir Crossroads, 1,2, Gujarat College Rd, Ellisbridge, Ahmedabad, Gujarat 380009",wbtealounge.com,083477 74700,,4.4,cafe,,ahmedabad,gujarat,"Capstone Building, Ground Floor Old Sharda Mandir Crossroads"
Tilla Shop & Café,"Brahmakshatriya Nagar Society, 3A/B, Narayan Nagar Rd, opp. Union Bank, Rajpath Society, Paldi, Ahmedabad, Gujarat 380007",tilla.in,072840 82749,,4.2,cafe,,ahmedabad,gujarat,"Brahmakshatriya Nagar Society, 3A/B"
The Crown Cafe - Bistro,"Ground floor, Madhav Orchid, Sardar Patel Ring Rd, Gokul Nagar, Adinath Nagar, Odhav, Ahmedabad, Gujarat 382418",,070488 13076,,4.1,cafe,,ahmedabad,gujarat,"Ground floor, Madhav Orchid"
Danny's Coffee Bar,"Law Garden, Ellisbridge, Ahmedabad, Gujarat 380006",,082003 45450,,4.3,cafe,,ahmedabad,gujarat,"Law Garden, Ellisbridge"
Cafe Levels,"2FMX+4JX, Nr. S.K.Farm, Nr. Kensville Golf Academy, B/h, Rajpath Rangoli Rd, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",,097260 40535,,4.3,cafe,,ahmedabad,gujarat,"2FMX+4JX, Nr. S.K.Farm"
Friendship Cafe,"Devi, 148, Murli Bungalow, Opp Navjeevan Press, Navjeevan Marg, Sattar Taluka Society, Usmanpura, Ahmedabad, Gujarat 380009",,087586 33222,,4.5,cafe,,ahmedabad,gujarat,"Devi, 148"
Ark Cafe,"GF-10 Saffron Complex, Opp. Central Mall, Ambawadi, Ahmedabad, Gujarat 380006",,079905 95365,,4.8,cafe,,ahmedabad,gujarat,"GF-10 Saffron Complex, Opp. Central Mall"
Patel's Cafe,"Patel's Cafe, Road, Gota, Ahmedabad, Gujarat 382470",,096241 80179,,4.4,cafe,,ahmedabad,gujarat,"Patel's Cafe, Road"
Cheesy Crazy Cafe,"31, Ratna Business Square, Ashram Rd, opp. H K College, beside Croma Showroom, Ellisbridge, Ahmedabad, Gujarat 380009",,,,4.4,cafe,,ahmedabad,gujarat,"31, Ratna Business Square"
Qwiches brother's cafe,"Qwiches (Brother's Cafe, Ellisbridge, Ahmedabad, Gujarat 380006",,,,4.8,cafe,,ahmedabad,gujarat,"Qwiches (Brother's Cafe, Ellisbridge"
Bucky Gallery and Diner,"Mangalbag, Nr Parimal Garden, Sheth Mangaldas Rd, next to Krupa Petrol Pump, Ellisbridge, Ahmedabad, Gujarat 380006",houseofmg.com,079 2550 6946,,4.2,cafe,,ahmedabad,gujarat,"Mangalbag, Nr Parimal Garden"
Momo Cafe,"Courtyard By Marriott Satellite Road, Ramdev Nagar, Satellite, Ahmedabad, Gujarat 380015",marriott.com,079 6618 5000,,4.3,cafe,,ahmedabad,gujarat,"Courtyard By Marriott Satellite Road, Ramdev Nagar"
A GOURMESSERIE - SINDHU BHAVAN,"Shop No. 4, Zion Z1, Off, Sindhu Bhavan Marg, nr. Maple County Road, Ahmedabad, Gujarat 380059",agourmesserie.com,072720 91910,,4.5,cafe,,ahmedabad,gujarat,"Shop No. 4, Zion Z1"
TheBlackBird's Cafe,"325, Pearl villa and plaza, near shalby hospital, Naroda, Ahmedabad, Gujarat 382350",,093166 76958,,4.4,cafe,,ahmedabad,gujarat,"325, Pearl villa and plaza"
