name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
Sankalp Restaurant,"Hariom Complex, Ground Floor, Near, Nirant Cross Rd, Krishna Baug, Maninagar, Ahmedabad, Gujarat 380008",sankalprestaurants.com,098790 13981,,4.2,restaurant,,ahmedabad,gujarat,"Hariom Complex, Ground Floor"
R Kitchen,"Hariom Complex, Ground Floor, Near, Nirant Cross Rd, Krishna Baug, Maninagar, Ahmedabad, Gujarat 380008",sankalprestaurants.com,098790 13981,,4.2,restaurant,,ahmedabad,gujarat,"Hariom Complex, Ground Floor"
Brick Kitchen,"Five Petals Hotel & Banquets, 2nd Floor,, Near Chanakya Puri Bridge, Ghatlodiya, Ravishankar Maharaj Rd, Near Chanakya Puri Bridge, Ghatlodiya, Ahmedabad, Gujarat 380061",fivepetals.in,070465 60560,,4.3,restaurant,,ahmedabad,gujarat,"Five Petals Hotel & Banquets, 2nd Floor"
China House,"Five Petals Hotel & Banquets, 2nd Floor,, Near Chanakya Puri Bridge, Ghatlodiya, Ravishankar Maharaj Rd, Near Chanakya Puri Bridge, Ghatlodiya, Ahmedabad, Gujarat 380061",fivepetals.in,070465 60560,,4.3,restaurant,,ahmedabad,gujarat,"Five Petals Hotel & Banquets, 2nd Floor"
Sārvatt - Best Gujarati Restaurant,"Hyatt Regency Ahmedabad, Second floor Near Riverfront, Ashram Rd, Ahmedabad, Gujarat 380009",hyatt.com,075748 26670,,4.5,restaurant,,ahmedabad,gujarat,"Hyatt Regency Ahmedabad, Second floor Near Riverfront"
Pol Kholi,"Hyatt Regency Ahmedabad, Second floor Near Riverfront, Ashram Rd, Ahmedabad, Gujarat 380009",hyatt.com,075748 26670,,4.5,restaurant,,ahmedabad,gujarat,"Hyatt Regency Ahmedabad, Second floor Near Riverfront"
Cafe Piano,"Hyatt Regency Ahmedabad, Second floor Near Riverfront, Ashram Rd, Ahmedabad, Gujarat 380009",hyatt.com,075748 26670,,4.5,restaurant,,ahmedabad,gujarat,"Hyatt Regency Ahmedabad, Second floor Near Riverfront"
New Mehfil MultiCuisine Restaurant,"First floor, Devarsh Sopan, Shahibaug Rd., opp. BG Tower, Hatisingwadi, Bardolpura, Kazipur Dariyapur, Ahmedabad, Gujarat 380016",,099788 12010,,4.2,restaurant,,ahmedabad,gujarat,"First floor, Devarsh Sopan"
The Kebabish Restaurant,"A-1 & 2 Ground Floor, Amin Complex, Beside Clifton Tower, nr. Swaminarayan college, Ahmedabad, Gujarat 380028",,090330 73012,,3.9,restaurant,,ahmedabad,gujarat,"A-1 & 2 Ground Floor, Amin Complex"
Decent Restaurant,"1st Floor, Badshah Chambers, Ashram Rd, opposite Town Hall, Madalpur Gam, Paldi, Ahmedabad, Gujarat 380009",,094094 08703,,3.8,restaurant,,ahmedabad,gujarat,"1st Floor, Badshah Chambers"
ZK Fry Centre,"2HFM+RFP, Patvasehri, Bhadra, Ahmedabad, Gujarat 380001",,098797 32637,,4.1,restaurant,,ahmedabad,gujarat,"2HFM+RFP, Patvasehri"
SAHJANAND KATHIYAWADI (KAHANVI GARDEN RESTAURANT),"Toll Plaza, Sardar Patel Ring Rd, near RANASAN, Ranasan, Ahmedabad, Gujarat 382330",,096246 66600,,4.2,restaurant,,ahmedabad,gujarat,"Toll Plaza, Sardar Patel Ring Rd"
Autograph Restaurant,"Toll Plaza, Sardar Patel Ring Rd, near RANASAN, Ranasan, Ahmedabad, Gujarat 382330",,096246 66600,,4.2,restaurant,,ahmedabad,gujarat,"Toll Plaza, Sardar Patel Ring Rd"
Candle Light Date N Dinner Restaurant Navrangpura Ahmedabad - Birthday Anniversary Celebration -,"Toll Plaza, Sardar Patel Ring Rd, near RANASAN, Ranasan, Ahmedabad, Gujarat 382330",,096246 66600,,4.2,restaurant,,ahmedabad,gujarat,"Toll Plaza, Sardar Patel Ring Rd"
Leaf Restaurant,"Toll Plaza, Sardar Patel Ring Rd, near RANASAN, Ranasan, Ahmedabad, Gujarat 382330",,096246 66600,,4.2,restaurant,,ahmedabad,gujarat,"Toll Plaza, Sardar Patel Ring Rd"
Noorani Restaurant,"Near, Astodia Gate Cir, Old City, Rookanpura, Jamalpur, Ahmedabad, Gujarat 380001",,070166 54776,,4.3,restaurant,,ahmedabad,gujarat,"Near, Astodia Gate Cir"
"Hotel Sher E Punjab || Top Veg Restaurant, Hotels, Restaurants In Ahmedabad","Near, Astodia Gate Cir, Old City, Rookanpura, Jamalpur, Ahmedabad, Gujarat 380001",,070166 54776,,4.3,restaurant,,ahmedabad,gujarat,"Near, Astodia Gate Cir"
Red Rose Restaurant,"Near, Astodia Gate Cir, Old City, Rookanpura, Jamalpur, Ahmedabad, Gujarat 380001",,070166 54776,,4.3,restaurant,,ahmedabad,gujarat,"Near, Astodia Gate Cir"
E Quality Restaurant & Banquet,"1st Floor Ganga Rachna Commercial Complex Shop No.1, आश्रम मार्ग, शुभाष ब्रिज, next to उत्कर्ष आरबीआई क्वार्टर्स, Old Wadaj, Ahmedabad, Gujarat 380027",,079 2755 7429,,4.1,restaurant,,ahmedabad,gujarat,"1st Floor Ganga Rachna Commercial Complex Shop No.1, आश्रम मार्ग"
Sanman Restaurant,"1st Floor Ganga Rachna Commercial Complex Shop No.1, आश्रम मार्ग, शुभाष ब्रिज, next to उत्कर्ष आरबीआई क्वार्टर्स, Old Wadaj, Ahmedabad, Gujarat 380027",,079 2755 7429,,4.1,restaurant,,ahmedabad,gujarat,"1st Floor Ganga Rachna Commercial Complex Shop No.1, आश्रम मार्ग"
Sankalp Restaurant - Authentic South Indian Restaurants in Ahmedabad,"Plot No.3, Sankalp House, Near Rajpath club, Sarkhej - Gandhinagar Hwy, Ahmedabad, Gujarat 380052",sankalprestaurants.com,097277 22235,,4.4,restaurant,,ahmedabad,gujarat,"Plot No.3, Sankalp House"
Cherries Restaurant,"Plot No.3, Sankalp House, Near Rajpath club, Sarkhej - Gandhinagar Hwy, Ahmedabad, Gujarat 380052",sankalprestaurants.com,097277 22235,,4.4,restaurant,,ahmedabad,gujarat,"Plot No.3, Sankalp House"
South Leaf - The food chain,"Shapath IV, G5, Prahlad Nagar, Ahmedabad, Gujarat 380015",southleaf.in,075750 10155,,4.2,restaurant,,ahmedabad,gujarat,"Shapath IV, G5"
Prime Dine Restaurant,"Shapath IV, G5, Prahlad Nagar, Ahmedabad, Gujarat 380015",southleaf.in,075750 10155,,4.2,restaurant,,ahmedabad,gujarat,"Shapath IV, G5"
River View Restaurant - Hotel Sarovar Portico,"2HMG+9HW, ओसवाल भवन मार्ग, Old City, Khanpur, Ahmedabad, Gujarat 380001",sarovarhotels.com,079 2560 1111,,4.2,restaurant,,ahmedabad,gujarat,"2HMG+9HW, ओसवाल भवन मार्ग"
Sufra Restaurant by Miki's,"2HMG+9HW, ओसवाल भवन मार्ग, Old City, Khanpur, Ahmedabad, Gujarat 380001",sarovarhotels.com,079 2560 1111,,4.2,restaurant,,ahmedabad,gujarat,"2HMG+9HW, ओसवाल भवन मार्ग"
Arabian Hub,"Shop no 1, Near Opera guest house, jayshankar sundari hall, Raikhad, Ahmedabad, Gujarat 380001",,091060 25535,,4.1,restaurant,,ahmedabad,gujarat,"Shop no 1, Near Opera guest house"
